image_name,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11,x12,y12,x13,y13,x14,y14,x15,y15,x16,y16,label
person_nn_0.jpg,0.4297552108764648,0.27522012591362,0.4264888763427734,0.2557680904865265,0.4143473505973816,0.2694202065467834,0.4150620400905609,0.2627806961536407,0.3807189464569092,0.2960591316223144,0.4309546649456024,0.3495402634143829,0.3574663996696472,0.4051586389541626,0.4652354419231415,0.4475778639316559,0.3478894829750061,0.5321211814880371,0.4790839850902557,0.5631004571914673,0.4166135191917419,0.5849624276161194,0.4409186542034149,0.5889160633087158,0.4013802111148834,0.6220346689224243,0.4154958724975586,0.6932531595230103,0.4232621490955353,0.7480369806289673,0.3792392611503601,0.8038860559463501,0.4309380948543548,0.8408914804458618,Normal
person_nn_1.jpg,0.979253590106964,0.0842549428343772,0.975835144519806,0.0743309929966926,0.9777473211288452,0.0768792629241943,0.9561970233917236,0.0719259977340698,0.9632793068885804,0.0768384486436843,0.9425830245018004,0.1202733367681503,0.93882018327713,0.1376348435878753,0.9524779915809632,0.2070084065198898,0.9409350156784058,0.2422720789909362,0.977208375930786,0.1940522491931915,0.977078139781952,0.207854226231575,0.9099454283714294,0.3013858199119568,0.9078437089920044,0.3079157173633575,0.895896852016449,0.4282142519950866,0.8978341221809387,0.4465251266956329,0.8787810206413269,0.5421136617660522,0.8784366250038147,0.5652342438697815,Normal
person_nn_2.jpg,0.4466924667358398,0.2834040522575378,0.4439525604248047,0.2654895186424255,0.4327400922775268,0.2758383452892303,0.43190398812294,0.2756645977497101,0.3999196290969848,0.3020768165588379,0.4486947655677795,0.3659591376781463,0.3746905922889709,0.4173369109630584,0.4752953350543976,0.4755439162254333,0.3762897253036499,0.56175696849823,0.4859972298145294,0.5684415698051453,0.4427440464496612,0.6110418438911438,0.4646805822849273,0.6200045347213745,0.4189690351486206,0.6506822109222412,0.4552653729915619,0.7305924296379089,0.427683562040329,0.777677059173584,0.435014545917511,0.8470820784568787,0.4383691251277923,0.8797891139984131,Normal
person_nn_3.jpg,0.9795799851417542,0.0893672406673431,0.9758661389350892,0.0788154602050781,0.9779559373855592,0.082206480205059,0.9560889601707458,0.0743609219789505,0.9629042148590088,0.0808892399072647,0.943047821521759,0.1191382631659507,0.9382445216178894,0.1382550299167633,0.9548515677452089,0.2031767815351486,0.9415507912635804,0.2405821681022644,0.980298101902008,0.1889299154281616,0.9774172306060792,0.2051067650318145,0.9098920822143556,0.2926200926303863,0.9072099328041076,0.3001792728900909,0.8981383442878723,0.4192407429218292,0.899186372756958,0.4397438466548919,0.8788489103317261,0.5317490100860596,0.8780805468559265,0.5576031804084778,Normal
person_nn_4.jpg,0.471458226442337,0.2904851138591766,0.4693227112293243,0.2711653709411621,0.4565008282661438,0.2815728783607483,0.4579131007194519,0.2854126989841461,0.4200209975242615,0.3105621337890625,0.4632583856582641,0.388949990272522,0.3924572467803955,0.4342256188392639,0.4879761934280395,0.5076963305473328,0.399393767118454,0.5836153030395508,0.5078725814819336,0.5869089365005493,0.4713415503501892,0.6218329668045044,0.4798949956893921,0.6336400508880615,0.4339438378810882,0.6649147272109985,0.4825068116188049,0.7370830774307251,0.4408187568187713,0.7959274053573608,0.466031402349472,0.8220834136009216,0.4391186535358429,0.881912112236023,Normal
person_nn_5.jpg,0.9808429479599,0.0898321121931076,0.9779099225997924,0.0802072212100029,0.9789667725563048,0.0825411826372146,0.9596446752548218,0.0760449096560478,0.9630212783813475,0.0802342519164085,0.9462679624557496,0.1203560382127761,0.9369605779647828,0.1357926428318023,0.9560218453407288,0.2068730145692825,0.9398688077926636,0.2380959093570709,0.9804649353027344,0.1928196102380752,0.979360044002533,0.2050721794366836,0.9113248586654664,0.2941161394119262,0.9054234027862548,0.3000975549221039,0.8978453874588013,0.4221361875534057,0.8975387215614319,0.4404822289943695,0.8781449794769287,0.5359720587730408,0.8762067556381226,0.5608519911766052,Normal
person_nn_6.jpg,0.471458226442337,0.2904851138591766,0.4693227112293243,0.2711653709411621,0.4565008282661438,0.2815728783607483,0.4579131007194519,0.2854126989841461,0.4200209975242615,0.3105621337890625,0.4632583856582641,0.388949990272522,0.3924572467803955,0.4342256188392639,0.4879761934280395,0.5076963305473328,0.399393767118454,0.5836153030395508,0.5078725814819336,0.5869089365005493,0.4713415503501892,0.6218329668045044,0.4798949956893921,0.6336400508880615,0.4339438378810882,0.6649147272109985,0.4825068116188049,0.7370830774307251,0.4408187568187713,0.7959274053573608,0.466031402349472,0.8220834136009216,0.4391186535358429,0.881912112236023,Normal
person_nn_7.jpg,0.9808429479599,0.0898321121931076,0.9779099225997924,0.0802072212100029,0.9789667725563048,0.0825411826372146,0.9596446752548218,0.0760449096560478,0.9630212783813475,0.0802342519164085,0.9462679624557496,0.1203560382127761,0.9369605779647828,0.1357926428318023,0.9560218453407288,0.2068730145692825,0.9398688077926636,0.2380959093570709,0.9804649353027344,0.1928196102380752,0.979360044002533,0.2050721794366836,0.9113248586654664,0.2941161394119262,0.9054234027862548,0.3000975549221039,0.8978453874588013,0.4221361875534057,0.8975387215614319,0.4404822289943695,0.8781449794769287,0.5359720587730408,0.8762067556381226,0.5608519911766052,Normal
person_nn_8.jpg,0.4984887540340423,0.3109616339206695,0.4951348006725311,0.2911143600940704,0.4845999479293823,0.3010602593421936,0.4794151186943054,0.2996809482574463,0.4464932978153229,0.3247641324996948,0.4872582852840423,0.3881794512271881,0.4205093681812286,0.4463052451610565,0.5052238702774048,0.5029591917991638,0.4275466203689575,0.6116893887519836,0.5201587080955505,0.5843045711517334,0.5061580538749695,0.632626473903656,0.499247670173645,0.6422666907310486,0.4515670537948608,0.6746188998222351,0.5212485194206238,0.7618847489356995,0.4507661759853363,0.8012052178382874,0.512319028377533,0.8928206562995911,0.4346792995929718,0.9052868485450744,Normal
person_nn_9.jpg,0.985068142414093,0.0834556519985199,0.9837214946746826,0.0741174668073654,0.981831431388855,0.0755460113286972,0.9693462252616882,0.0727054253220558,0.9635445475578308,0.0752361565828323,0.9589345455169678,0.1214823052287101,0.9354285597801208,0.1342701464891433,0.9685719013214112,0.2090721875429153,0.9397950768470764,0.2364198267459869,0.9833774566650392,0.1942647099494934,0.9791908860206604,0.2051559388637542,0.919977843761444,0.2939956784248352,0.90454763174057,0.2979697287082672,0.9017794132232666,0.4202513992786407,0.896938681602478,0.4366714060306549,0.8767666816711426,0.5363588929176331,0.8755442500114441,0.5610776543617249,Normal
